employee_id,full_name,gender,birth_date,hire_date,termination_date,employment_status_current,dept_code,job_code,band,position_code,is_manager,manager_employee_id,location_code,job_group_code,case_study_tag
E001638,Dương Tùng Quang,M,1970-08-09,2025-04-01,,Active,01CN000029,MK090S,Band 4,1CN00413,0,E000800,HCM01,ARM,
E001639,Trần Vũ Mai,M,1995-03-02,2025-04-01,,Active,01QT000005,FC012M,Band 5,1QT00138,1,E001360,HSC01,BO,
E001640,Dương Bảo,M,1993-01-26,2025-04-01,,Active,01CN000027,MJ044S,Band 3,1CN00039,0,E001029,HPH07,RM,
E001641,Hoàng Quang Trí,M,1977-11-12,2025-05-01,2025-07-01,Terminated,01QT000003,M00362,Band 3,1QT00055,0,E000245,HSC01,BO,
E001642,Lê Thành Hữu,M,1975-04-11,2025-05-01,,Active,01CN000083,MJ043S,Band 4,1CN00996,0,E001726,HCM12,RM,
E001643,Dương Thành Mai,M,1999-07-01,2025-05-01,,Active,01CN000003,MJ010S,Band 4,1CN01206,0,E001800,DAN03,BO,
E001644,Dương Hương,F,1980-07-09,2025-05-01,,Active,01CN000044,M00110,Band 2,1CN00550,0,E000289,QNI01,RM,
E001645,Dương Linh,F,1975-01-17,2025-05-01,,Active,01QT000011,FC008M,Band 7,1QT00142,1,E001327,HSC01,BO,
E001646,Đặng Khoa,M,1980-01-01,2025-05-01,,Active,01CN000079,MJ010S,Band 4,1CN00298,0,E000055,BDU01,BO,
E001647,Trần Phương,F,1978-03-09,2025-05-01,,Active,01CN000059,MJ010S,Band 4,1CN01041,0,E001613,BRV01,BO,
E001648,Mai Dũng,M,1971-12-20,2025-05-01,,Active,01CN000074,M00110,Band 2,1CN00374,0,E001103,HCM40,RM,
E001649,Mai Khoa,M,1970-07-17,2025-05-01,,Active,01CN000006,MJ029S,Band 4,1CN00548,0,E000971,HNO52,RM,
E001650,Bùi Quý ông Nhiên,M,1973-04-27,2025-05-01,,Active,01CN000067,MJ028S,Band 3,1CN01036,0,E000473,HCM19,BO,
E001651,Phạm Khoa,F,1997-11-10,2025-05-01,,Active,01CN000069,MJ011S,Band 4,1CN00743,0,E000668,HCM41,BO,
E001652,Trần Châu Hữu,M,1985-10-13,2025-05-01,,Active,01CN000057,MJ017E,Band 4,1CN00753,0,E001361,HNO01,RM,
E001653,Bùi Lâm Bảo,M,2001-02-25,2025-05-01,,Active,01CN000060,BA013M,Band 6,1CN01255,1,E001186,HCM32,HH,
E001654,Trần Bảo,F,1979-08-18,2025-05-01,,Active,01CN000067,MJ008C,Band 2,1CN00415,0,E000620,HCM19,BO,
E001655,Hoàng Duyên,F,1987-10-25,2025-05-01,,Active,01QT000008,FA010C,Band 2,1QT00169,0,,HSC01,BO,
E001656,Trần Tùng,M,2001-02-13,2025-05-01,,Active,01CN000038,MJ043S,Band 4,1CN00041,0,E001262,KHO01,RM,
E001657,Bùi Thảo,F,1972-01-10,2025-05-01,,Active,01CN000032,MJ161E,Band 5,1CN00576,0,,HNO01,RM,
E001658,Trần Duyên,F,1984-02-13,2025-05-01,,Active,01CN000033,BA013M,Band 6,1CN01062,1,E000069,HNO01,HH,
E001659,Nguyễn Châu,M,1978-10-19,2025-05-01,,Active,01CN000029,MJ026M,Band 6,1CN00516,1,E001457,HCM01,TL,
E001660,Lê Mai,F,2002-03-09,2025-05-01,2025-12-01,Terminated,01CN000085,AA052C,K,1CN00308,0,E001561,HNO44,BO,
E001661,Lê Hoàng,M,1997-02-25,2025-05-01,,Active,01CN000010,M00110,Band 2,1CN01368,0,E000732,TDU01,RM,
E001662,Hoàng Thành,M,1974-09-12,2025-05-01,,Active,01CN000069,MJ044S,Band 3,1CN00563,0,E001693,HCM41,RM,
E001663,Đặng Trung,M,1977-08-12,2025-05-01,,Active,01CN000080,MJ008C,Band 2,1CN00569,0,E000879,HNO02,BO,
E001664,Đặng Kim,F,1975-03-16,2025-05-01,,Active,01CN000044,M00108,Band 4,1CN01092,0,E001078,QNI01,RM,
E001665,Nguyễn Nhiên,M,1977-03-27,2025-05-01,,Active,01QT000017,FA039S,Band 3,1QT00105,0,E000444,HSC01,BO,
E001666,Nguyễn Khoa,M,1994-03-18,2025-05-01,,Active,01CN000074,MK015S,Band 3,1CN00184,0,E000345,HCM40,ARM,
E001667,Mai An,F,1987-03-10,2025-05-01,,Active,01CN000022,M00109,Band 3,1CN00555,0,E000590,CTH01,RM,
E001668,Nguyễn Hà Thế,M,1994-01-25,2025-05-01,,Active,01CN000017,MJ026M,Band 6,1CN00290,1,E000551,HNO01,TL,
E001669,Đặng Huy Hữu,M,1989-11-09,2025-05-01,,Active,01CN000038,MJ010S,Band 4,1CN00557,0,E001747,KHO01,BO,
E001670,Bùi Quý cô Hồng,F,1979-05-04,2025-06-01,,Active,01CN000083,M00109,Band 3,1CN00509,0,E001845,HCM12,RM,
E001671,Lê Phúc Mai Bảo,M,2001-05-20,2025-06-01,,Active,01CN000073,M00109,Band 3,1CN00580,0,E001729,HNO34,RM,
E001672,Bùi Phương,F,1987-12-20,2025-06-01,,Active,01CN000062,MJ036M,Band 6,1CN01047,1,E001871,HNO17,HH,
E001673,Vũ Kim Trí,M,1984-04-26,2025-06-01,,Active,01CN000061,BA013M,Band 5,1CN00277,1,E000263,HCM29,HH,
E001674,Nguyễn Bảo,F,1975-04-20,2025-06-01,,Active,01CN000073,MJ011S,Band 4,1CN00460,0,E000279,HNO34,BO,
E001675,Nguyễn Dương,F,1998-06-27,2025-06-01,,Active,01CN000042,MK092C,Band 2,1CN00429,0,E001486,HNO01,ARM,
E001676,Lê Châu Bảo,M,1993-07-06,2025-06-01,,Active,01CN000040,MJ011M,Band 5,1CN00969,1,E000595,HCM17,TL,
E001677,Bùi Hoàng,M,1986-02-03,2025-06-01,,Active,01CN000037,BA015M,Band 6,1CN00362,1,E000962,HCM01,HH,
E001678,Lê Quý ông Trọng,M,1978-11-14,2025-06-01,,Active,01QT000023,FA022M,Band 6,1QT00141,1,E000621,HSC01,BO,
E001679,Dương Quý ông Tùng,M,2000-01-20,2025-06-01,,Active,01CN000040,MK015S,Band 3,1CN00342,0,E000014,HCM17,ARM,
E001680,Lê Mai,F,1976-10-06,2025-06-01,,Active,01CN000054,MJ163S,Band 4,1CN00760,0,E001757,HNO01,RM,
E001681,Dương Nhiên,M,1990-01-27,2025-06-01,,Active,01CN000061,M00109,Band 3,1CN00448,0,E001424,HCM29,RM,
E001682,Bùi Minh Đức,M,1973-12-03,2025-06-01,,Active,01QT000016,FA040C,Band 2,1QT00054,0,E000885,HSC01,BO,
E001683,Hoàng An Thị,M,1976-11-18,2025-06-01,,Active,01CN000057,MJ016E,Band 5,1CN01250,0,E000303,DNA01,RM,
E001684,Hoàng Hương,F,1996-06-20,2025-06-01,,Active,01CN000002,BA013M,Band 6,1CN00434,1,E001235,HCM48,HH,
E001685,Mai Hoàng,M,1982-03-06,2025-06-01,,Active,01CN000006,MJ029S,Band 4,1CN00548,0,E000495,HNO52,RM,
E001686,Trần Quý cô Phương,F,1999-04-04,2025-06-01,,Active,01CN000057,MJ016E,Band 5,1CN00592,0,E001023,HNO01,RM,
E001687,Dương Quang,M,1989-12-09,2025-06-01,,Active,01CN000010,MJ029S,Band 4,1CN00781,0,E000101,TDU01,RM,
E001688,Mai Dương,F,1979-12-27,2025-06-01,,Active,01QT000016,FA037S,Band 4,1QT00151,0,E000885,HSC01,BO,
E001689,Đặng Khoa Thị,M,1970-07-02,2025-06-01,,Active,01CN000078,MK022M,Band 7,1CN01196,1,E001741,HSC01,BO,
E001690,Dương Chi,F,1999-11-13,2025-06-01,,Active,01CN000059,MJ028S,Band 3,1CN01022,0,E001092,BRV01,BO,
E001691,Đặng Hồng,F,1978-03-07,2025-06-01,,Active,01QT000008,FA018S,Band 3,1QT00021,0,,HSC01,BO,
E001692,Nguyễn Bảo,F,1994-03-07,2025-06-01,,Active,01CN000013,MH030S,Band 4,1CN00023,0,E000315,HSC01,BO,
E001693,Nguyễn Nhật Đức,M,1975-08-25,2025-06-01,,Active,01CN000069,MJ011M,Band 5,1CN00654,1,E000668,HCM41,TL,
E001694,Nguyễn Duyên,F,1984-12-01,2025-06-01,,Active,01CN000074,MJ029S,Band 4,1CN00151,0,E000331,HCM40,RM,
E001695,Vũ Nhật Văn,M,1998-01-04,2025-06-01,2025-11-01,Terminated,01CN000020,MJ008C,Band 2,1CN00827,0,E000674,HPH01,BO,
E001696,Mai Hoàng,M,1983-04-22,2025-06-01,,Active,01CN000076,M00110,Band 2,1CN01112,0,E000628,HCM04,RM,
E001697,Vũ Ánh,F,1978-03-14,2025-06-01,,Active,01QT000013,FA010S,Band 4,1QT00076,0,E001101,HSC01,BO,
E001698,Vũ Khoa,F,1970-12-25,2025-06-01,,Active,01CN000024,MJ029S,Band 4,1CN00634,0,E000136,HNO49,RM,
E001699,Trần Hạnh Văn,M,1971-04-23,2025-07-01,,Active,01CN000024,MJ011S,Band 4,1CN00738,0,E000795,HNO49,BO,
E001700,Lê Khoa,F,1988-12-18,2025-07-01,,Active,01CN000012,MJ043S,Band 4,1CN00177,0,E000108,HNO59,RM,
E001701,Lê Vi,F,2001-11-13,2025-07-01,,Active,01CN000061,MJ011M,Band 5,1CN01117,1,E001424,HCM29,TL,
E001702,Lê Nhật,F,1972-03-18,2025-07-01,,Active,01CN000076,MJ044S,Band 3,1CN01359,0,E000139,HCM04,RM,
E001703,Trần Linh,F,1988-06-15,2025-07-01,,Active,01CN000079,BA013M,Band 6,1CN00295,1,E000669,BDU01,HH,
E001704,Lê Khoa,F,1980-12-24,2025-07-01,,Active,01CN000024,MK015S,Band 3,1CN01246,0,E000791,HNO49,ARM,
E001705,Phạm Quý ông Thành,M,1990-03-03,2025-07-01,,Active,01CN000078,MK031C,Band 2,1CN00723,0,E001013,HSC01,BO,
E001706,Hoàng Trung,M,1979-12-24,2025-07-01,,Active,01CN000033,MK061C,Band 2,1CN00543,0,E001658,HNO01,ARM,
E001707,Trần An Đức,M,1978-02-27,2025-07-01,,Active,01CN000031,BA013M,Band 6,1CN01349,1,E000868,BRV04,HH,
E001708,Dương Lan,F,1980-08-04,2025-07-01,,Active,01QT000009,FC009S,Band 3,1QT00103,0,E000227,HSC01,BO,
E001709,Dương Quý cô Thảo,F,1987-12-14,2025-07-01,,Active,01CN000033,MJ029S,Band 4,1CN00585,0,E001309,HNO01,RM,
E001710,Dương Thành Hữu,M,1978-07-11,2025-07-01,,Active,01CN000083,MK015S,Band 3,1CN00880,0,E001726,HCM12,ARM,
E001711,Bùi Phương,F,1998-09-16,2025-07-01,2025-10-01,Terminated,01CN000023,MJ011S,Band 4,1CN01192,0,E001368,DAN01,BO,
E001712,Dương Khoa,M,1991-11-16,2025-07-01,,Active,01CN000057,MJ016E,Band 5,1CN00203,0,E001557,HNO01,RM,
E001713,Nguyễn Minh,M,1997-01-13,2025-07-01,,Active,01CN000067,BA013M,Band 6,1CN01319,1,E000473,HCM19,HH,
E001714,Mai Xuân,F,1996-09-02,2025-07-01,,Active,01QT000006,PB019M,Band 4,1QT00097,0,E001762,HSC01,BO,
E001715,Vũ Quý cô Khoa,F,1971-01-11,2025-07-01,,Active,01CN000031,MJ043S,Band 4,1CN01200,0,E000835,BRV04,RM,
E001716,Trần Hạnh Đức,M,1994-02-12,2025-07-01,,Active,01CN000002,AA052C,K,1CN00805,0,E000869,HCM48,BO,
E001717,Phạm Quý cô Nhật,F,1989-02-20,2025-07-01,,Active,01CN000065,MJ026M,Band 6,1CN01205,1,E000090,HCM01,TL,
E001718,Lê Minh Tấn,M,1996-04-09,2025-07-01,,Active,01CN000087,MH049C,Band 2,1CN00057,0,E000567,HSC01,BO,
E001719,Nguyễn Phương Văn,M,1985-07-07,2025-07-01,,Active,01QT000010,M00388,Band 2,1QT00088,0,E000940,HSC01,BO,
E001720,Bùi Ngọc,F,1993-09-04,2025-07-01,,Active,01CN000071,MJ026M,Band 6,1CN01158,1,,HNO01,TL,
E001721,Trần Vân,F,1976-06-14,2025-07-01,,Active,01CN000001,M00110,Band 2,1CN00879,0,E000443,HNO63,RM,
E001722,Vũ Quang,M,1997-01-22,2025-07-01,,Active,01QT000002,AA052C,K,1QT00085,0,E000968,HSC01,BO,
E001723,Nguyễn Lâm Thị,M,1986-09-19,2025-07-01,,Active,01CN000003,MK015S,Band 3,1CN00323,0,E001800,DAN03,ARM,
E001724,Hoàng Hưng,M,1971-03-27,2025-07-01,,Active,01CN000019,MK015S,Band 3,1CN00854,0,E001183,HNO39,ARM,
E001725,Trần Khoa,F,1996-11-01,2025-07-01,,Active,01CN000057,MK001T,Band 4,1CN00783,0,E000303,HNO01,ARM,
E001726,Hoàng Hương,F,1974-07-26,2025-07-01,,Active,01CN000083,MJ011M,Band 5,1CN00056,1,E000970,HCM12,TL,
E001727,Hoàng Kim,F,2001-05-13,2025-07-01,,Active,01CN000012,M00110,Band 2,1CN00172,0,E000793,HNO59,RM,
E001728,Lê Hà,F,1984-06-22,2025-07-01,,Active,01CN000037,MK061C,Band 2,1CN00366,0,E001817,HCM01,ARM,
E001729,Trần Nhật,F,1976-05-04,2025-08-01,,Active,01CN000073,MJ011M,Band 5,1CN00982,1,E000279,HNO34,TL,
E001730,Bùi Vi,F,1974-10-07,2025-08-01,,Active,01CN000040,MJ043S,Band 4,1CN00878,0,E001676,HCM17,RM,
E001731,Trần Hạnh Xuân,M,1989-10-09,2025-08-01,,Active,01CN000019,MJ028S,Band 3,1CN00496,0,E001183,HNO39,BO,
E001732,Bùi An Hữu,M,1991-03-05,2025-08-01,,Active,01CN000020,M00110,Band 2,1CN00473,0,E000674,HPH01,RM,
E001733,Vũ Hạnh,F,2000-10-23,2025-08-01,,Active,01CN000078,MK023M,Band 5,1CN00086,1,E001013,HSC01,BO,
E001734,Dương Bảo Quang,M,1975-12-06,2025-08-01,,Active,01CN000027,MJ010S,Band 4,1CN00942,0,E001029,HPH07,BO,
E001735,Lê Trọng Hữu,M,2002-05-12,2025-08-01,,Active,01CN000010,AA052C,K,1CN00699,0,E000447,TDU01,BO,
E001736,Mai Lan,F,1982-02-01,2025-08-01,,Active,01CN000083,MJ010S,Band 4,1CN01178,0,E000635,HCM12,BO,
E001737,Trần Trọng,M,1970-01-19,2025-08-01,,Active,01CN000023,MJ044S,Band 3,1CN00167,0,E001284,DAN01,RM,
E001738,Nguyễn Tú,M,1979-10-05,2025-08-01,,Active,01QT000005,FC014S,Band 3,1QT00007,0,E001378,HSC01,BO,
E001739,Hoàng Vũ,M,1999-04-06,2025-08-01,,Active,01CN000006,MJ011S,Band 4,1CN00876,0,E000495,HNO52,BO,
E001740,Dương Nhật Văn,M,1974-09-27,2025-08-01,,Active,01CN000060,MJ043S,Band 4,1CN01373,0,E000959,HCM32,RM,
E001741,Nguyễn Hải,F,1984-05-01,2025-08-01,,Active,01CN000078,MK022M,Band 7,1CN01196,1,E001445,HSC01,BO,
E001742,Bùi Dương,F,1984-11-20,2025-08-01,,Active,01CN000080,MJ044S,Band 3,1CN00741,0,E001610,HNO02,RM,
E001743,Bùi Bảo Tấn,M,1987-12-06,2025-08-01,,Active,01CN000027,MJ028S,Band 3,1CN01172,0,E001029,HPH07,BO,
E001744,Dương Vân,F,1979-03-19,2025-08-01,,Active,01CN000048,MK090S,Band 4,1CN00104,0,E000682,HCM01,ARM,
E001745,Trần Quý ông Thành,M,1993-08-02,2025-08-01,,Active,01CN000076,MK015S,Band 3,1CN01219,0,E000628,HCM04,ARM,
E001746,Bùi An,F,1990-06-22,2025-08-01,,Active,01CN000083,MJ044S,Band 3,1CN00758,0,E000635,HCM12,RM,
E001747,Mai Duyên,F,1974-11-08,2025-08-01,,Active,01CN000038,BA013M,Band 6,1CN00244,1,E000591,KHO01,HH,
E001748,Bùi Thành Thế,M,2000-03-26,2025-08-01,,Active,01CN000031,MJ008C,Band 2,1CN01286,0,E000880,BRV04,BO,
E001749,Đặng Vũ,M,1980-02-23,2025-08-01,,Active,01CN000074,MJ011M,Band 5,1CN00273,1,E000331,HCM40,TL,
E001750,Vũ Hà Mai,M,1987-09-14,2025-08-01,,Active,01CN000044,MJ028S,Band 3,1CN01237,0,E000289,QNI01,BO,
E001751,Bùi Phúc Thị,M,1973-10-03,2025-08-01,,Active,01QT000012,FA004E,Band 5,1QT00008,0,,HSC01,BO,
E001752,Bùi Hạnh,F,1984-09-22,2025-08-01,,Active,01CN000059,M00110,Band 2,1CN00700,0,E001613,BRV01,RM,
E001753,Dương Quang,M,1973-01-07,2025-08-01,,Active,01CN000038,M00108,Band 4,1CN00007,0,E000484,KHO01,RM,
E001754,Phạm Bảo,M,2003-02-11,2025-08-01,,Active,01CN000068,MK092C,Band 2,1CN01159,0,E001317,HSC01,ARM,
E001755,Nguyễn Hưng Hoàng,M,1983-07-17,2025-08-01,,Active,01CN000006,MJ011S,Band 4,1CN00876,0,E000605,HNO52,BO,
E001756,Bùi Nhật,F,1992-04-03,2025-08-01,,Active,01CN000078,MK044S,Band 4,1CN00139,0,E001445,HSC01,BO,
E001757,Vũ Tùng,M,2000-06-15,2025-08-01,,Active,01CN000054,MJ026M,Band 6,1CN00222,1,,HNO01,TL,
E001758,Nguyễn Quý cô Ngọc,F,1992-04-26,2025-08-01,,Active,01CN000002,MJ043S,Band 4,1CN00072,0,E001684,HCM48,RM,
E001759,Nguyễn Thành,F,1980-08-26,2025-09-01,,Active,01CN000060,M00107,Band 4,1CN00359,0,E000824,HCM32,RM,
E001760,Mai Trung,M,1987-01-27,2025-09-01,,Active,01QT000013,AA052C,K,1QT00037,0,E000898,HSC01,BO,
E001761,Phạm Nhiên,M,1988-04-20,2025-09-01,,Active,01CN000079,M00110,Band 2,1CN00639,0,E000055,BDU01,RM,
E001762,Lê Hưng,M,1989-02-10,2025-09-01,,Active,01QT000006,PB059S,Band 6,1QT00072,1,E001219,HSC01,BO,
E001763,Hoàng Chi,F,1976-10-06,2025-09-01,,Active,01QT000023,FA024S,Band 4,1QT00057,0,E001678,HSC01,BO,
E001764,Lê Mai,F,1998-01-22,2025-09-01,,Active,01CN000063,M00395,Band 6,1CN00885,1,E000927,HSC01,BO,
E001765,Nguyễn Lan,F,1998-08-14,2025-09-01,,Active,01CN000061,MK015S,Band 3,1CN00002,0,E000263,HCM29,ARM,
E001766,Hoàng Nhật,F,1979-02-25,2025-09-01,,Active,01CN000028,MJ009M,Band 8,1CN00927,1,E000751,HNO01,HH,
E001767,Trần Nhiên Quang,M,1995-12-17,2025-09-01,,Active,01QT000005,FC015C,Band 2,1QT00133,0,E000222,HSC01,BO,
E001768,Hoàng Châu,M,1993-09-28,2025-09-01,,Active,01CN000041,AA052C,K,1CN01165,0,E000026,HNO17,BO,
E001769,Phạm Hà,F,1994-08-09,2025-09-01,,Active,01CN000003,BA013M,Band 6,1CN00017,1,E000935,DAN03,HH,
E001770,Đặng Thành,M,1993-07-03,2025-09-01,,Active,01QT000002,FC004E,Band 5,1QT00059,0,E000968,HSC01,BO,
E001771,Mai Nhiên,M,1988-07-01,2025-09-01,,Active,01CN000057,M00390,Band 5,1CN00809,0,E000329,HSC01,BO,
E001772,Nguyễn Dũng Hoàng,M,1988-09-28,2025-09-01,,Active,01CN000023,MJ029S,Band 4,1CN01171,0,E000707,DAN01,RM,
E001773,Trần Thành,F,1971-09-26,2025-09-01,,Active,01CN000019,MJ044S,Band 3,1CN01126,0,E000048,HNO39,RM,
E001774,Lê Thảo,F,1980-08-11,2025-09-01,,Active,01CN000024,M00109,Band 3,1CN01026,0,E000795,HNO49,RM,
E001775,Mai Quang,M,1981-01-10,2025-09-01,,Active,01QT000002,FC027M,Band 6,1QT00041,1,E000968,HSC01,BO,
E001776,Hoàng Bảo Hải,M,2002-02-21,2025-09-01,,Active,01CN000041,AA052C,K,1CN01165,0,E000026,HNO17,BO,
E001777,Trần Hoàng,M,1975-04-01,2025-09-01,,Active,01CN000034,MJ011M,Band 5,1CN01323,1,E000322,HNO11,TL,
E001778,Dương Nam,M,1998-10-14,2025-09-01,,Active,01CN000041,MJ029S,Band 4,1CN01358,0,E000727,HNO17,RM,
E001779,Nguyễn Ngọc,F,1974-07-26,2025-09-01,,Active,01CN000041,AA052C,K,1CN01116,0,E000218,HNO17,BO,
E001780,Bùi Vũ Thế,M,1978-08-03,2025-09-01,,Active,01CN000059,M00109,Band 3,1CN00444,0,E000639,BRV01,RM,
E001781,Lê Trung,M,1995-03-15,2025-09-01,,Active,01QT000003,M00362,Band 3,1QT00055,0,E000245,HSC01,BO,
E001782,Phạm Quý cô Kim,F,1979-07-16,2025-09-01,,Active,01CN000003,MJ011S,Band 4,1CN01065,0,E000935,DAN03,BO,
E001783,Nguyễn Khoa,F,1977-03-01,2025-09-01,,Active,01CN000073,MJ011S,Band 4,1CN00460,0,E001544,HNO34,BO,
E001784,Dương Nhật,F,1987-10-22,2025-09-01,,Active,01CN000020,MK015S,Band 3,1CN00570,0,E000674,HPH01,ARM,
E001785,Đặng Khoa,M,2001-09-26,2025-09-01,,Active,01CN000041,MJ011M,Band 4,1CN00134,0,E000514,HNO17,TL,
E001786,Phạm Tùng,M,2001-12-22,2025-09-01,,Active,01CN000033,MJ028S,Band 3,1CN00050,0,E001309,HNO01,BO,
E001787,Hoàng Tú Đức,M,1995-02-01,2025-09-01,,Active,01CN000034,M00109,Band 3,1CN00525,0,E000347,HNO11,RM,
E001788,Phạm Nhật,F,1982-10-19,2025-09-01,,Active,01CN000012,MJ008C,Band 2,1CN01353,0,E000074,HNO59,BO,
E001789,Trần An Hoàng,M,1996-05-06,2025-10-01,,Active,01QT000009,FC009S,Band 3,1QT00103,0,E000076,HSC01,BO,
E001790,Lê Châu Mai Bảo,M,1991-11-05,2025-10-01,,Active,01CN000079,M00108,Band 4,1CN00433,0,E000669,BDU01,RM,
E001791,Đặng Hưng Thị,M,1995-03-25,2025-10-01,,Active,01CN000041,MJ029S,Band 4,1CN01358,0,E000218,HNO17,RM,
E001792,Vũ Kim,F,1971-11-11,2025-10-01,,Active,01CN000072,M00107,Band 4,1CN00856,0,,HNO65,RM,
E001793,Nguyễn Khoa Mai,M,1979-10-23,2025-10-01,,Active,01CN000019,M00110,Band 2,1CN01079,0,E001218,HNO39,RM,
E001794,Nguyễn Yến,F,1970-10-19,2025-10-01,,Active,01CN000062,MK034S,Band 3,1CN00198,0,E001672,HNO17,ARM,
E001795,Nguyễn Bảo,F,1991-10-27,2025-10-01,,Active,01CN000057,MJ016E,Band 5,1CN00389,0,E001023,HCM01,RM,
E001796,Phạm Vũ,M,1997-03-08,2025-10-01,,Active,01CN000002,MK061C,Band 2,1CN01340,0,E001235,HCM48,ARM,
E001797,Phạm Huy,M,1996-01-06,2025-10-01,,Active,01CN000067,M00110,Band 2,1CN01327,0,E000013,HCM19,RM,
E001798,Đặng Lâm Đức,M,1994-12-17,2025-10-01,,Active,01QT000008,FA018S,Band 3,1QT00021,0,,HSC01,BO,
E001799,Phạm Hà,F,1973-03-07,2025-10-01,,Active,01CN000084,MK013M,Band 6,1CN00625,1,E000364,HSC01,BO,
E001800,Phạm Thành,M,1971-07-15,2025-10-01,,Active,01CN000003,MJ011M,Band 5,1CN01379,1,E000431,DAN03,TL,
E001801,Hoàng Chi,F,1971-11-18,2025-10-01,,Active,01CN000060,M00110,Band 2,1CN00187,0,E001186,HCM32,RM,
E001802,Bùi Xuân,F,1989-10-13,2025-10-01,,Active,01CN000001,M00107,Band 4,1CN01076,0,E000186,HNO63,RM,
E001803,Hoàng Lâm,F,1989-03-28,2025-10-01,,Active,01CN000085,M00109,Band 3,1CN00801,0,E001118,HNO44,RM,
E001804,Đặng Hồng,F,1975-10-03,2025-10-01,,Active,01CN000053,MK092C,Band 2,1CN00962,0,E000843,HCM01,ARM,
E001805,Phạm Nhật,F,2001-10-20,2025-10-01,,Active,01CN000050,MK090S,Band 4,1CN01362,0,,HNO01,ARM,
E001806,Đặng Hạnh Hoàng,M,1999-09-22,2025-10-01,,Active,01CN000063,M00467,Band 6,1CN00304,0,E000927,HSC01,BO,
E001807,Hoàng An,F,1994-02-10,2025-10-01,,Active,01CN000028,MK085S,Band 4,1CN00955,0,E001766,HNO01,BO,
E001808,Lê Anh,M,1994-09-15,2025-10-01,,Active,01CN000072,M00109,Band 3,1CN00668,0,,HNO65,RM,
E001809,Dương Ánh,F,1997-08-01,2025-10-01,,Active,01CN000024,MJ010S,Band 4,1CN01179,0,E000791,HNO49,BO,
E001810,Đặng Quý cô Lan,F,1974-04-20,2025-10-01,,Active,01CN000024,MJ028S,Band 3,1CN00688,0,E000791,HNO49,BO,
E001811,Hoàng Khoa Xuân,M,1990-12-23,2025-10-01,,Active,01QT000005,FC013S,Band 4,1QT00091,0,E001639,HSC01,BO,
E001812,Trần Nhiên Hải,M,1981-12-03,2025-10-01,,Active,01CN000070,MJ011M,Band 5,1CN00031,1,E000664,BNI01,TL,
E001813,Hoàng Quý ông Trung,M,1988-02-06,2025-10-01,,Active,01CN000080,M00109,Band 3,1CN01072,0,E000879,HNO02,RM,
E001814,Nguyễn Quý cô Thảo,F,1995-07-26,2025-10-01,,Active,01CN000027,MJ011S,Band 4,1CN01113,0,E001029,HPH07,BO,
E001815,Đặng Mai,F,1989-02-03,2025-10-01,,Active,01CN000067,M00109,Band 3,1CN00957,0,E001713,HCM19,RM,
E001816,Hoàng Xuân,F,1975-06-12,2025-10-01,,Active,01CN000069,M00108,Band 4,1CN01027,0,E001693,HCM41,RM,
E001817,Nguyễn Khoa,F,1992-03-28,2025-10-01,,Active,01CN000037,MJ011M,Band 5,1CN01094,1,E000962,HCM01,TL,
E001818,Dương Hưng,M,1986-10-23,2025-10-01,,Active,01CN000087,MH037M,Band 6,1CN00713,1,E000567,HSC01,BO,
E001819,Mai Hồng,F,1988-12-24,2025-11-01,,Active,01CN000042,MK090S,Band 4,1CN01225,0,E000418,HNO01,ARM,
E001820,Dương Quý ông Tú,M,1976-03-06,2025-11-01,,Active,01QT000002,FC030C,Band 2,1QT00093,0,E000257,HSC01,BO,
E001821,Mai Hương,F,1997-09-02,2025-11-01,,Active,01CN000040,M00110,Band 2,1CN00573,0,E000595,HCM17,RM,
E001822,Bùi Yến,F,1991-03-28,2025-11-01,,Active,01CN000073,AA052C,K,1CN01204,0,E001850,HNO34,BO,
E001823,Đặng Bảo,F,1996-03-17,2025-11-01,,Active,01CN000081,MJ004S,Band 3,1CN00070,0,E001524,HSC02,BO,
E001824,Nguyễn Lâm Quang,M,1972-12-18,2025-11-01,,Active,01QT000010,FC005C,Band 2,1QT00154,0,E001503,HSC01,BO,
E001825,Dương Phúc,M,1990-12-26,2025-11-01,,Active,01CN000037,AA052C,K,1CN00914,0,E000962,HCM01,BO,
E001826,Dương Bảo,M,1970-01-07,2025-11-01,,Active,01CN000029,MK091S,Band 3,1CN00045,0,E000800,HCM01,ARM,
E001827,Đặng Thành Xuân,M,1970-10-14,2025-11-01,,Active,01CN000076,MK015S,Band 3,1CN01219,0,E000139,HCM04,ARM,
E001828,Trần Ánh,F,1999-11-11,2025-11-01,,Active,01CN000010,BA013M,Band 6,1CN00303,1,E000870,TDU01,HH,
E001829,Nguyễn Vân,F,2001-07-10,2025-11-01,,Active,01CN000061,BA013M,Band 5,1CN00277,1,E000263,HCM29,HH,
E001830,Hoàng Quý cô Hạnh,F,1999-09-26,2025-11-01,,Active,01CN000071,MK090S,Band 4,1CN00918,0,E001720,HNO01,ARM,
E001831,Trần Hải,F,1977-10-24,2025-11-01,,Active,01CN000057,MK001T,Band 4,1CN00783,0,E001269,HNO01,ARM,
E001832,Mai Nhật Thị,M,1992-07-01,2025-11-01,,Active,01CN000019,MJ011S,Band 4,1CN00618,0,E001851,HNO39,BO,
